name,health-resource,address,lat,long
MERCURY DRUG ,pharmacy,"Nietes St., Brgy. Funda Dalipe, San Jose, Antique",10.7624097,121.9330894
MERCURY DRUG,pharmacy,"J. C. Zulueta St., Poblacion South, Oton, Iloilo",10.6913367,122.4713175
CAÑUTO PHARMACY,pharmacy,"Bermejo Street, Barangay Zone 3, Cabatuan, Iloilo",10.8255871,122.5329503
GENERIKA DRUGSTORE,pharmacy,"Gauzon V. Gustillo St., Brgy. IV, San Carlos, Negros Occidental",10.4827008,123.4194148
FARMACIA NI DOK,pharmacy,"Barangay Poblacion Ilawod, Passi, Iloilo",11.1039897,122.6461128
THE GENERICS PHARMACY,pharmacy,"Barangay Yapak, Boracay Island, Malay, Aklan",11.9904536,121.918866
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"GF Savemore Talisay, Mabini St., Zone 12, Paseo Mabini, Talisay, Negros Occidental",10.738874,122.96762
THE GENERICS PHARMACY,pharmacy,"#36 San Juan Corner, Sto. Domingo St., Purok III, San Joaquin, Iloilo",10.5887998,122.1396745
THE GENERICS PHARMACY,pharmacy,"Lopue's Mandalagan, Lacson St., Brgy. Mandalagan, Bacolod, Negros Occidental",10.6965425,122.9606748
 FOURMULA 1+ BOTIKA NG BAYAN  (FI +BNB),pharmacy,"Municipal Office of Pandan, Barangay Centro Sur, Pandan, Antique",11.7176362,122.0958163
ORYX PHARMACY,pharmacy,"Door No. 9 Civetcat Construction Building, Magsaysay Avenue Singcang Airport, Bacolod, Negros Occidental",10.6533603,122.9409459
MERCURY DRUG ,pharmacy,"AANDA Bldg., Araneta St., Brgy. Poblacion, Bago, Negros Occidental",10.503405,122.9663018
NAZ PHARMA,pharmacy,"Felix Gorriceta Jr. Avenue, Brgy. Aganan, Pavia, Iloilo",10.7651466,122.5317844
THE GENERICS PHARMACY,pharmacy,"115 Capiz  Street, Purok 1, Barangay Malitlit, Santa Rosa, Laguna",14.2809788,121.0907852
FOURMULA 1+ BOTIKA NG BAYAN (F1+BNB),pharmacy,"BRGY. POBLACION, San Remigio, Antique",10.9071134,122.1973081
FOURMULA 1 + BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Poblacion, Tibiao, Antique",11.2894829,122.0341974
EDEN PHARMACY,pharmacy," Blk. 109 Central Market, Gonzaga St., Bacolod, Negros Occidental",10.6666142,122.9510954
BAC PHARMACY,pharmacy,"Barangay Bagumbayan, Tobias Fornier, Antique",10.4994417,121.9700618
GEMELYNN'S PHARMACY,pharmacy,"Yunque Street, Barangay II, La Carlota, Negros Occidental",10.4237112,122.9203666
THE GENERICS PHARMACY,pharmacy,"El Casa Bldg., Barangay Poblacion, Banga, Aklan",11.5755637,122.3220894
MED RX PHARMACY,pharmacy,"Godric's Pizza Haus Bldg., Locsin Street, Barangay V, Silay, Negros Occidental",10.790725,122.9775985
GUSTILO PHARMACY,pharmacy,"Gustilo Town Center Provincial Road, Barangay 1-A (Pob.), Manapla, Bacolod, Negros Occidental",10.6840053,122.9563021
FARMACIA DADIVAS,pharmacy,"C & G Delfin Arcade, San Lorenzo St., Brgy. Poblacion Ilawod, Panitan, Capiz",11.4687602,122.7728282
YANCEL PHARMACY,pharmacy,"C.L. Ledesma Avenue, San Julio Subd., Barangay II, San Carlos, Negros Occidental",10.4915359,123.4118244
MERCURY DRUG,pharmacy,"Mabini-Libertad St., Brgy. 40, Bacolod, Negros Occidental",10.6585104,122.9516676
T2JK PHARMACY,pharmacy,"North Avenue, Barangay Balintawak, Escalante, Negros Occidental",10.8430427,123.4915954
GENERIKA DRUGSTORE,pharmacy,"Toting Reyes Street, Andagao, Kalibo, Aklan",11.7061442,122.3693685
Negros Grace Pharmacy,pharmacy,"Capt. Sabi St., Brgy. Zone 4-A, Talisay, Negros Occidental",10.739467,122.9666637
M & E LORIEGA PHARMACY,pharmacy,"Brgy. Atabay, San Jose, Antique",10.7561656,121.9414371
MERCURY DRUG,pharmacy,"Corner Lacson-Burgos Sts., Brgy. 18, Bacolod, Negros Occidental",10.6713777,122.9511015
PHARMA VEE,pharmacy,"Gen. Luna St., Centro Pojo (Pob.), Bugasong, Antique",11.0488256,122.0638586
PHARMWORLD INCORPORATED,pharmacy,"#78 G/F Carmelita Bldg., Quezon Ext., Brgy. Osmeña, Iloilo City, Iloilo",10.6962625,122.5663906
THE GENERICS PHARMACY,pharmacy,"92 Plaza Rizal St. Jaro Iloilo City , Iloilo City, Iloilo",10.7240307,122.5583252
MEDEXPRESS DRUGSTORE,pharmacy,"Ayala Atria Park District, Don Donato Pison Avenue, Brgy. San Rafael, Mandurriao, Iloilo City, Iloilo",10.7066865,122.5491016
 SUREMED PHARMACY,pharmacy,"Felix Gorriceta Jr., Avenue, Zone 3, Brgy. Aganan, Pavia, Iloilo",10.7651466,122.5317844
MEDICENTRE PHARMACY,pharmacy,"Corner Sitio Cubay, Brgy. Guinhalaran, Silay, Negros Occidental",10.7816312,122.9659497
REES PHARMACY,pharmacy,"Luntao-Patubo Street, Barangay Poblacion, Dingle, Iloilo",11.0111309,122.650351
THE GENERICS PHARMACY,pharmacy,"Poblacion, Banate, Iloilo",11.0008908,122.8157421
The Generics Pharmacy,pharmacy,"CU NO. 2/ RS NO. 3 RECLAMATION AREA, Bacolod, Negros Occidental",10.6716793,122.9423845
FARMACIA E.D. CARO,pharmacy,"Caro Bldg., Lacson St., Brgy. 18, Bacolod, Negros Occidental",10.6713777,122.9511015
GELO PHARMACY,pharmacy,"Brgy. Pungtod, Cabatuan, Iloilo City, Iloilo",10.869323,122.5013112
GENERIKA DRUGSTORE,pharmacy,"Brgy. Zone III ,Villena St., Cadiz, Negros Occidental",10.95451,123.3057087
FOURMULA 1 + BOTIKA NG BAYAN  (F1+BNB),pharmacy,"Poblacion, Anni-y, Anini-y, Antique",10.4387501,121.9214361
"SJMED PHARMACEUTICALS, INC.",pharmacy,"Brgy. Buenaflor-Embarcadero, Dumangas, Iloilo",10.8484102,122.695547
NEGROS GRACE PHARMACY,pharmacy,"Araneta St., Sum-ag, Bacolod, Negros Occidental",10.601359,122.9194582
RX TRADE DRUGSTORE,pharmacy,"Sitio Carmen Sian, Hda Fe, Escalante, Negros Occidental",10.8555736,123.4887939
XL PHARMACY & MEDICAL SUPPLIES,pharmacy,"#4 DESCARTIN BLDG., CORNER AB PARREÑO-GALO STs., BRGY. 20, Bacolod, Negros Occidental",10.6675751,122.9563053
DISTRIPHIL PHARMACY,pharmacy,"Fast Logistics Warehouse Compound, Brgy. Lapuz Norte, Lapuz, Iloilo City, Iloilo",10.6981363,122.5803992
LORIEGA DRUGSTORE III,pharmacy,"Poblacion, Culasi, Antique",11.433122,122.1064668
RDC PHARMA CORPORATION,pharmacy,"St. Catherine Arcade, Aldeguer St., Magsaysay, Iloilo City, Iloilo",10.6941281,122.570036
THE GENERICS PHARMACY,pharmacy,"Corner North Drive San Juan St., Barangay 2, Bacolod, Negros Occidental",10.6836248,122.9509113
BOTICA CARMEN,pharmacy,"Tupas St., Brgy. 5 (Poblacion), Tigbauan, Iloilo",10.6767032,122.376281
GENERIKA DRUGSTORE,pharmacy,"Lucero St., Poblacion Ilaya, Lambunao, Iloilo",11.0553514,122.4665384
THE GENERICS PHARMACY,pharmacy,"Hernaez cor. Lopez Jaena Sts., Purok Sampaguita, Barangay 33, Bacolod, Negros Occidental",10.6602824,122.950622
APPROMED DRUGSTORE,pharmacy,"Barangay Rizal, Jordan, Guimaras",10.6662011,122.5966549
MERCURY DRUG,pharmacy,"Corner Lacson-Burgos Sts., Brgy. 18, Bacolod, Negros Occidental",10.6713777,122.9511015
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"GF, Unit GKB-F3, Gaisano Grand Mall Kabankalan, Aquites-Zayco Avenue corner Tan Lorenzon Street, Kabankalan, Negros Occidental",9.9934189,122.8184024
BOTIKA PETROROMA,pharmacy,"Barangay M.V. Hechanova, Jaro, Iloilo City, Iloilo",10.7472755,122.5641411
AG JR PHARMACY,pharmacy,"Rizal St., Pala-pala, Iloilo City, Iloilo",10.7017961,122.5744762
THE GENERICS PHARMACY,pharmacy,"Jaz Market Place C.L. Montelibano Avenue, Bacolod, Negros Occidental",10.6768181,122.9655916
GEN-C PHARMACY,pharmacy,"D.B. Oñate St., Brgy. Poblacion, Concepcion, Iloilo",11.2147313,123.1044322
NEIGHBORCARE DRUGSTORE & MEDICAL SUPPLY TRADING,pharmacy,"Don Jayme St., Prk. Paghidaet, Barangay Mansilingan, Bacolod, Negros Occidental",10.63198,122.9735568
GEN'S DRUG STATION,pharmacy,"Stall #125 & 126 Public Market, Pontevedra, Capiz",11.4135757,122.8831699
LINCONWOOD PHARMACY,pharmacy,"FONTANA WOODS, BARANGAY GARGATO, Hinigaran, Negros Occidental",10.2697765,122.8500639
LADY PHARMACY,pharmacy,"Rizal St., Jaro, Iloilo City, Iloilo",10.7240041,122.5569286
FARMACIA MYLA,pharmacy,"PUROK BOUGAINVILLA, BARANGAY ANTIPOLO, Pontevedra, Negros Occidental",10.3529706,122.9606694
THE GENERICS PHARMACY,pharmacy,"Barangay Buenaflor-Embarcadero, Dumangas, Iloilo",10.8484102,122.695547
RACHEL'S PHARMACY,pharmacy,"Barangay 1, Enrique B. Magalona, Negros Occidental",10.8758717,122.9767138
The Generics Pharmacy,pharmacy,"Door #3 Lot 11600A Montelibano St., Granada, Bacolod, Negros Occidental",10.66896,123.037102
ROSE PHARMACY,pharmacy,"Gaisano City, Lapaz, Iloilo City, Iloilo",10.7073487,122.5669616
CORNER DRUGSTORE,pharmacy,"Purok Gumamela, Brgy. Cabug, Bacolod, Negros Occidental",10.5988478,122.9476634
MERCURY DRUG,pharmacy,"J. C. Zulueta St., Poblacion South, Oton, Iloilo",10.6913367,122.4713175
CITADEL APOTHECARY,pharmacy,"Bangga Totong, Brgy. Felisa, Bacolod, Negros Occidental",10.5831262,122.9912958
THE GENERICS PHARMACY,pharmacy,"2014 Mabini St., Poblacion, Kalibo, Aklan",11.7065568,122.3670166
SOUTH STAR DRUG,pharmacy,"Robinsons Purok 5, Brgy. San Angel, San Jose, Antique",10.7356615,121.9517288
MERCURY DRUG ,pharmacy,"GR-06 Ground Floor, 888 China Town Square Premiere Mall, Gatuslao St., Barangay 8, Bacolod, Negros Occidental",10.6713397,122.9510716
GENERIKA DRUGSTORE,pharmacy,"Don Victorino Salcedo St., Brgy. Poblacion Ilawod, Sara, Iloilo",11.2559316,123.0141373
NEGROS GRACE PHARMACY,pharmacy,"Lot 25, Blk. 15, De Leon St., Brgy. 2, Victorias City, Bacolod, Negros Occidental",10.9012381,123.0685554
JOVI PHARMACY,pharmacy,"POBLACION, Barotac Viejo, Iloilo",11.0625316,122.8761309
NEGROS GRACE PHARMACY,pharmacy,"Gaisani Grand Mall, Rizal St., Brgy. Mambulac, Silay, Negros Occidental",10.7924165,122.9721621
SOUTH STAR DRUG,pharmacy,"Robinson's Supermarket, Molo GT Mall, M. H. Del Pilar St. Molo, Iloilo City, Iloilo",10.6962005,122.5455934
Mercury Drug,pharmacy,"Isagani St., Barangay Poblacion Ilawod, Pontevedra, Capiz",11.417207,122.8761309
THE GENERICS PHARMACY,pharmacy,"Unit 11 & 12 Phase 2, Q. Chavez Realty Mgmt Corp., San Miguel I, Jordan, Guimaras",10.5925185,122.5768651
SOUTH HEALTH MEDICS PHARMA,pharmacy,"South Health Bldg.,Tan Lorenzo St., Brgy. 3, Kabankalan, Negros Occidental",9.9941686,122.8137829
N AND N MEDICAL CLINIC AND PHARMACY,pharmacy,"# 033 Cocjin St., Poblacion C, Dueñas, Iloilo",11.0630162,122.6079616
THE GENERICS PHARMACY,pharmacy,"San Roque Extension, Roxas, Capiz",11.5788723,122.7563488
GENERIKA DRUGSTORE,pharmacy,"TGIC Bldg., Hilado Burgos St., Purok Avocado, Brgy. 20, Bacolod, Negros Occidental",10.6680487,122.9550598
NIERVO PHARMACY,pharmacy,"Rizal Ilawod St., Brgy. Zone I Pob. (Barangay 1), Cabatuan, Iloilo",10.8780413,122.482064
THE GENERICS PHARMACY,pharmacy,"Vicente Bldg., Lot 719 Araneta Street,  Brgy. Sum-ag, Bacolod, Negros Occidental",9.3031329,123.3055979
BONGKOY'S PHARMACY,pharmacy,"1485 Fuentes Drive, Roxas, Capiz",11.5774753,122.7552543
ILOILO GRACE PHARMACY,pharmacy,"Mades Arcade, Quezon St., Brgy. Quezon, District of Arevalo, Iloilo City, Iloilo",10.6876569,122.521925
SUPER K DRUG,pharmacy,"OSMENA AVENUE, CORNER D. MAAGMA STREET, Kalibo, Aklan",11.7018626,122.3674093
GENERIKA DRUGSTORE,pharmacy,"Barangay Aquino Nobleza East, Janiuay, Iloilo",10.9474829,122.5082783
SINCERE DRUGSTORE,pharmacy,"SILAY PUBLIC MARKET, BURGOS ST., Silay, Negros Occidental",10.7996384,122.9752792
MLPC VISION CENTER,pharmacy,"Room 105 St. Elizabeth Center, Valeria St., Iloilo City, Iloilo",10.700185,122.5673818
TED'S PHARMACY,pharmacy,"Araneta Street, Barotac Nuevo, Iloilo",10.9216153,122.740723
GENERIKA DRUGSTORE,pharmacy,"Unit 2, MLT Building, Minglanilla St., Brgy. Suba, Calatrava, Negros Occidental",10.5977116,123.4830533
MERCURY DRUG,pharmacy,"Burgos Extension, Brgy. Villamonte, Bacolod, Negros Occidental",10.6637703,122.9687776
RJL CITI PHARMA,pharmacy,"V. Gustilo St., Brgy. IV, San Carlos, Negros Occidental",10.4827008,123.4194148
J & L Pharmacy,pharmacy,"Texas St. FZO Subdivision, Barangay 1, Kabankalan, Negros Occidental",9.9134117,122.8535755
AJK PHARMACY,pharmacy,"Balucuan, Dao, Capiz",11.4001122,122.6748224
FASTLANE DRUGSTORE & MEDICAL CLINIC,pharmacy,"Brgy. Ungka II, Pavia, Iloilo",10.753039,122.5358599
ROSE PHARMACY,pharmacy,"Corner Roxas Avenue, Toting Reyes Street, Andagao, Kalibo, Aklan",11.7072258,122.3698723
THE GENERICS PHARMACY,pharmacy,"HL Bldg., Brgy. Tagbak, Jaro, Iloilo City, Iloilo",10.7677157,122.5782788
BOTICA DE LA SERNA,pharmacy,"Business Park, Villavert-Jimenez St., San Jose, Antique",10.7458645,121.9420013
LINCONWOOD PHARMACY,pharmacy,"Fontana Woods, Brgy. Gargato, Hinigaran, Negros Occidental",10.2697765,122.8500639
BLANCAFLOR DRUGSTORE,pharmacy,"Rizal St., Brgy. IV (Pob.), Himamaylan, Negros Occidental",10.0966796,122.8845878
TRIPLE K PHARMACY,pharmacy,"Seth's Bldg., Dumas St., Brgy. San Pedro, Binalbagan, Negros Occidental",10.1953944,122.8604118
GENERIKA DRUGSTORE,pharmacy,"Don Pedro R. Yulo St., Barangay Sto. Rosario, Binalbagan, Negros Occidental",10.1912401,122.8598778
JASCON DRUGSTORE,pharmacy,"Stall 9 Block 12 Bldg. 3, New Kabankalan Public Market, Brgy. One, Kabankalan, Negros Occidental",9.992615599999999,122.8202612
GENERIKA DRUGSTORE,pharmacy,"Lot 12-12-C173 Infante Avenue, Molo, Iloilo City, Iloilo",10.6959331,122.554869
THE GENERICS PHARMACY,pharmacy,"Gaisano Arcade, Arnaldo Blvd., Roxas, Capiz",11.589394,122.75147
ROYALMED PHARMACEUTICAL SUPPLIES,pharmacy,"Door A, Huervana St., Brgy. Railway, Lapaz, Iloilo City, Iloilo",10.7099024,122.5679223
S & G DRUGSTORE,pharmacy,"Divinagracia, Iloilo City, Iloilo",10.7089978,122.5711337
FASTLANE DRUGSTORE & MEDICAL CLINIC,pharmacy,"Brgy. Ungka II, Pavia, Iloilo",10.753039,122.5358599
MERCURY DRUG,pharmacy,"San Roque Ext., Brgy. VIII, Roxas, Capiz",11.5788723,122.7563488
TRIPLE-K PHARMACY,pharmacy,"Seth's Bldg., Dumas St., Brgy. San Pedro, Binalbagan, Negros Occidental",10.1953944,122.8604118
MKS PHARMACY,pharmacy,"Purok 4, Montelibano St. Brgy. Granada, Bacolod, Negros Occidental",10.6680391,122.9789621
MEDINA DRUG STORE,pharmacy,"Agora Public Market, Valois St., Brgy. II, La Carlota City, Bacolod, Negros Occidental",10.6713397,122.9510716
AMBEX PHARMA,pharmacy,"Arnaldo Blvd., Brgy. Tanque, Roxas, Capiz",11.5910306,122.7519281
MARLENE'S PHARMACY & MEDICAL SUPPLIES,pharmacy,"Don Joaquin Village, Sipalay, Negros Occidental",9.719788699999999,122.4920088
NEGROS GRACE PHARMACY,pharmacy,"V.S. Ong & Sons Bldg. 3rd Araneta St., Brgy. Poblacion, Bago City, Bago, Negros Occidental",10.5267218,122.8415109
KING PHARMACY,pharmacy,"Rizal St., Guimbal, Iloilo",10.6635749,122.3242283
J.D.N. PHARMACY,pharmacy,"Dr. B, Angelina Bldg., Bangga Sawmill, Brgy. Bata, Bacolod, Negros Occidental",10.7019327,122.9717386
THE GENERICS PHARMACY,pharmacy,"BJ Commercial Bldg, Poblacion Ilaya, Panay, Capiz",11.5553052,122.7901114
DOC'S BCM PHARMACY,pharmacy,"Araneta St., Barotac Nuevo, Iloilo",10.9216153,122.740723
Mercury Drug,pharmacy,"G/F G005-06 GT Town Center, VP Fernando Lopez Avenue, Brgy. Ungka II, Pavia, Iloilo",10.753039,122.5358599
MAYO'S PHARMACY,pharmacy,"S&Y Building, POBLACION TAKAS, Cuartero, Capiz",11.3423258,122.6743638
MERCURY DRUG,pharmacy,"Gov. Villavert St., Barangay 8, San Jose, Antique",10.7458013,121.9419544
JDN PHARMACY,pharmacy,"Plaza Burgos, Burgos St., Brgy. 9, Bacolod, Negros Occidental",10.6713397,122.9510716
MEDICAL MISSION GROUP HOSPITALS AND HEALTH SERVICES COOPERATIVE OF AKLAN PHARMACY,pharmacy,"San Lorenzo Drive, Toting Reyes, Kalibo, Aklan",11.7039089,122.3683741
C. CORDERO DRUG,pharmacy,"Dueñas Public Market, Dueñas, Dueñas, Iloilo",11.0596422,122.6175995
AJK PHARMACY,pharmacy,"Balucuan, Dao, Capiz",11.4001122,122.6748224
V'SANDROS PHARMACY,pharmacy,"Cabrera Compound, Lupa, Sitio Cubay, Brgy. Guinhalaran, Silay, Negros Occidental",10.7816312,122.9659497
 CAREHEALTH PHARMACY,pharmacy,"Taft Street, Brgy. Poblacion, Dumalag, Capiz",11.3052159,122.6223741
VLV Pharmacy and Medical Supplies,pharmacy,"Lopez Jaena Street, Barangay 4, Hinigaran, Negros Occidental",10.274942,122.8500022
HEALTH WATCH PHARMACY,pharmacy,"Brgy. Libo-on-Gonzales, Guimbal, Iloilo",10.6633309,122.3217351
MERCURY DRUG,pharmacy,"Dr. Montano F. Doyo Building, #269 Arroyo St., Barangay Railway, District of La Paz, Iloilo City, Iloilo",10.7097939,122.5668764
MERCURY DRUG,pharmacy,"Araneta St., Purok San Miguel, Brgy. Sum-ag, Bacolod, Negros Occidental",9.9949443,122.8145754
APPROMED DRUGSTORE,pharmacy,"Barangay Rizal, Jordan, Guimaras",10.6662011,122.5966549
R. ALOVERA'S PHARMACY,pharmacy,"D-9 Teodoro Arcenas Trade Center, Roxas, Capiz",11.5803125,122.7553125
LHL PHARMACY,pharmacy,"Villareal Hi-way, Poblacion Proper, Mambusao, Capiz",11.4296918,122.6005784
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"GF City Mall Parola Iloilo, Paprola Wharf, Muelle Loney, Port Area, Brgy. Concepcion City Proper, Iloilo City, Iloilo",47.9252568,-97.0328547
BIOMEDIX PHARMACY AND SUPPLIES,pharmacy,"RSP Bldg., T. A. Fornier St., Brgy. 7, San Jose, Antique",10.7509998,121.9414436
THE GENERICS PHARMACY,pharmacy,"A-39 Luna St., Public Market, Hinigaran, Negros Occidental",10.2738065,122.8529376
GLEAMS PHARMACY,pharmacy,"Brgy. Tabao Proper, Brgy. Tabao, Valladolid, Negros Occidental",10.442063,122.828355
GENERAL NUTRITION CENTER (GNC) NATURAL HEALTH PHARMACY,pharmacy,"Level 1-Unit 90 South Wing Robinson's Place, Brgy. Mandalagan, Bacolod, Negros Occidental",10.6912666,122.9583799
THE GENERICS PHARMACY,pharmacy,"Barangay Yapak, Boracay Island, Malay, Aklan",11.9904536,121.918866
N.R. SOLIDUM DRUGSTORE,pharmacy,"Ibajay Public Market, Dalisay Street, Poblacion, Ibajay, Aklan",14.5656805,121.0320766
ANGEL PREM PHARMACY,pharmacy,"Brgy. Dalid, Calinog, Iloilo",11.1097275,122.5323242
TRI O PHARMA INCORPORATED,pharmacy,"Barangay Atabay, San Jose, Antique",10.7561656,121.9414371
I.S. MEDICINE CORNER,pharmacy,"QHP Commercial Complex, Gen.Luna St., Iloilo City, Iloilo",10.7007288,122.5619109
CRISBERN DRUGSTORE,pharmacy,"144 Abanilla St.,Brgy.  Jalandoni Estate, Lapuz, Iloilo City, Iloilo",38.2051808,-1.0406601
ILOILO GRACE PHARMACY,pharmacy,"C & J Building, Jalandoni  Extension, Bolilao, Mandurriao, Iloilo City, Iloilo",10.7148819,122.5572429
JADIS PHARMACY,pharmacy,"Purok. Crotons A, Brgy. Old, Sagay, Negros Occidental",10.8789041,123.4903085
MERCURY DRUG,pharmacy,"M. H. Del Pilar St., Molo, Iloilo City, Iloilo",10.6976612,122.5472406
"WATSONS PERSONAL CARE STORES (PHILS) INC.,",pharmacy,"MALL AREA, SM CITY BACOLOD RECLAMATION AREA, BACOLOD CITY, NEGROS OCCIDENTAL, Bacolod, Negros Occidental",10.6707955,122.9426601
MERCURY DRUG,pharmacy,"Roxas Avenue, Kalibo, Aklan",11.7076997,122.3693195
AG PHARMACY,pharmacy,"Gomez St., Pontevedra, Negros Occidental",10.3754826,122.8692755
NEGROS GRACE PHARMACY,pharmacy,"Vertland Bldg., San Juan St., Brgy. 10, Bacolod, Negros Occidental",10.6737431,122.9476403
ILOILO GRACE PHARMACY,pharmacy,"Brgy. Mamhut Sur, Balasan, Iloilo",11.4772221,123.0943734
MARLO'S PHARMACY,pharmacy,"Cadiz City Public Market, Poblacion, Cadiz, Negros Occidental",10.8060057,123.213851
MADALAG TEACHERS' MULTI-PURPOSE COOPERATIVE ,pharmacy,"Nabor St., Poblacion, Madalag, Aklan",11.525151,122.307917
EMANON PHARMACY,pharmacy,"P. D. Monfort North, Dumangas, Iloilo",10.8681597,122.715314
MERCURY DRUG,pharmacy,"Dumalag Road, Brgy. Poblacion, Tabuc, Mambusao, Capiz",11.4261394,122.6030404
ROSE PHARMACY,pharmacy,"Don Victorino Salcedo St., Barangay Poblacion Market, Sara, Iloilo",11.2559316,123.0141373
"PUREGOLD PRICE CLUB, INC.",pharmacy,"Prk. Laurel, Hernaez St., Mansilingan, Bacolod, Negros Occidental",10.6234413,122.9831998
FASTLANE DRUGSTORE & MEDICAL CLINIC,pharmacy,"Tirol Bldg., Rizal St., Maasin, Iloilo",10.8916994,122.432509
SUJAN'S PHARMACY,pharmacy,"Lot 1, Block 3, Zone 1, Margarita-Everlasting St., Bo. Obrero, Lapuz, Iloilo City, Iloilo",10.6963716,122.5850724
NEGROS GRACE PHARMACY 8880,pharmacy,"Abelarde St., Z-4, Cadiz, Negros Occidental",10.9547362,123.3091303
THE GENERICS PHARMACY,pharmacy,"San Geronimo St., Tapaz, Capiz",11.2622101,122.5359492
"HUA KONG CHINESE DRUG & TRADING, INC.",pharmacy,"S-2 SM Hypermarket, Bacolod, Negros Occidental",10.6694955,122.9434024
COMPLETESOLUTION PHARMACY AND GENERAL MERCHANDISE,pharmacy,"39 MABINI STREET, DOOR 3 RICAMONTE BLDG., BRGY. LIBERATION, Iloilo City, Aklan",10.6966651,122.5649464
NEGROS GRACE PHARMACY,pharmacy,"Corner Yunque-Virto Sts., La Carlota, Negros Occidental",10.4273639,122.9202353
THE GENERICS PHARMACY,pharmacy,"Reil Bldg., Lacson St., Poblacion, Manapla, Negros Occidental",10.9119601,123.1463992
PHARMASEA DRUGSTORE,pharmacy,"Pueblo De Panay, Barangay Lawa-an, Roxas, Capiz",11.559514,122.750885
THE GENERICS PHARMACY,pharmacy,"888 China Town Mall Annex Bldg., Barangay 8, Bacolod, Negros Occidental",10.6734225,122.9492825
MERCURY DRUG,pharmacy,"MST Building, Rizal Street, Barangay IV Poblacion, Hinigaran, Negros Occidental",10.2733558,122.8516937
RYV PHARMACY,pharmacy,"Zone 1, Brgy. Nabulao, Sipalay, Negros Occidental",9.6895172,122.503327
MERCURY DRUG,pharmacy,"Roxas Avenue corner L. Barrios Street, Poblacion, Kalibo, Aklan",11.7106368,122.3658477
MERCURY DRUG,pharmacy,"G/F West Arcade, Robinson's Place Bacolod, Lacson St., Barangay Mandalagan, Bacolod, Negros Occidental",10.6912666,122.9583799
ACEL PHARMACY,pharmacy,"Atabay, Brgy. 2, San Jose, Antique",10.7466358,121.9709343
BOTICA TIANGHA,pharmacy,"San Miguel, Jordan, Guimaras",10.5925185,122.5768651
GENERIKA DRUGSTORE,pharmacy,"Toting Reyes Street, Andagao, Kalibo, Aklan",11.7061442,122.3693685
GALT'Z MEDICAL CLINIC AND PHARMACY,pharmacy,"New Site, San Miguel, Jordan, Guimaras",10.5925185,122.5768651
Familymed Pharma,pharmacy,"Sto. Rosario, Buenavista, Guimaras",10.6866772,122.6182073
SUPER K DRUG CORPORATION,pharmacy,"Poblacion Ilaya, Dao, Capiz",11.3906976,122.6828376
MEDPLUS PHARMACY,pharmacy,"HLJ Bldg., cor. Sola St., J.Y Perez Highway, 2 , Kabankalan, Negros Occidental",9.9970333,122.8125487
MERCURY DRUG,pharmacy,"Plaza Libertad, Brgy. Ortiz, Iloilo City, Iloilo",10.6925707,122.5737112
FOURMULA  1+ BOTIKA NG BAYAN (F1+ BNB),pharmacy,"San Antonio Street, Brgy. Zone II, Tubungan, Iloilo",10.7679132,122.3185465
ROSHEL PHARMACY,pharmacy,"Poblacion II, Hamtic, Antique",10.6518851,122.0155491
JOSA PHARMACY,pharmacy,"Stall No. 2,  Public Market, Barotac Nuevo, Iloilo",10.9216153,122.740723
FARMACIA RAFAELA,pharmacy,"Purok Bangga Totong 2, Brgy. Felisa, Bacolod, Negros Occidental",10.605224,122.9706527
CLINIVA DRUGSTORE,pharmacy,"Zamora St., Barangay Ilaud Poblacion, Barotac Nuevo, Iloilo",10.8919689,122.7061369
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"Supermarket Area, Savemore Market GT Town Center Pavia, Zone 02 Brgy. Ungka II, Pavia, Iloilo",10.7538324,122.5375081
SENTRO PHARMACY,pharmacy,"Stall 119 &120 Pototan Commercial Complex, San Jose St., Pototan, Iloilo",10.9447087,122.6342426
3JE DRUGSTORE ,pharmacy,"Victorias Commerical Center, Ascalon St., Brgy. II (Poblacion I), Victorias, Negros Occidental",10.9000323,123.0706836
MEDVALUE PHARMACY,pharmacy,"Poblacion, Tibiao, Antique",11.2894829,122.0341974
THE GENERICS PHARMACY,pharmacy,"Lopues Araneta Bldg., Araneta St., Bacolod, Negros Occidental",10.5911269,122.9134034
CONFLUENCE HEALTH & WELLNESS PRODUCTS ,pharmacy,"LGF SM City, Brgy. Bolilao, Mandurriao, Iloilo City, Iloilo",10.7111995,122.5543476
JORQUE PHARMACY,pharmacy,"Brgy. Poblacion, Banate, Iloilo",11.000592,122.8155554
I.S MEDICINE CORNER,pharmacy,"Valeria Street, Brgy. Edganzon, Iloilo City, Iloilo",10.698092,122.5678025
"WATSONS PERSONAL CARE STORES (PHILS) INC.,",pharmacy,"Supermarket Area SM City Bacolod, Reclamation Area, Bacolod, Negros Occidental",10.6707955,122.9426601
THE GENERICS PHARMACY,pharmacy,"Ambulong, Brgy. Manoc-Manoc, Malay, Aklan",11.9528558,121.9311073
NOEME PHARMACY,pharmacy,"National Highway, Suba, Calatrava, Negros Occidental",10.247656,122.9888319
